,start_time,end_time,tones_produced_
0,2024-09-22 05:00:00+00:00,2024-09-22 07:21:00+00:00,5.205887608309659
1,2024-09-22 07:24:00+00:00,2024-09-22 08:23:00+00:00,2.2416415834038945
2,2024-09-22 08:31:00+00:00,2024-09-22 11:42:00+00:00,7.301340846193415
3,2024-09-22 11:43:00+00:00,2024-09-22 11:44:00+00:00,
4,2024-09-22 11:50:00+00:00,2024-09-22 12:41:00+00:00,1.9138318373493977
5,2024-09-22 13:19:00+00:00,2024-09-22 14:44:00+00:00,3.5162160632183914
6,2024-09-22 14:53:00+00:00,2024-09-22 16:00:00+00:00,2.463503208955223
7,2024-09-22 16:01:00+00:00,2024-09-22 16:10:00+00:00,0.3001110335195531
8,2024-09-22 16:21:00+00:00,2024-09-22 16:22:00+00:00,
